#Comment 1
0.00740898494001999,4.25,0.999852520984978
0.0469114768465,4.25,0.00127975901360446
#Comment 2
5.6776325743E-06,2.2675197844E-09,4.7211809902E-09,1.0000000000E+00
5.6680886724E-06,2.2620914592E-09,4.7096417955E-09,1.0000000000E+00
5.6554360787E-06,2.2545755588E-09,4.6936649641E-09,1.0000000000E+00
5.6385697296E-06,2.2443556833E-09,4.6719401913E-09,1.0000000000E+00
5.6162458629E-06,2.2307079873E-09,4.6429287717E-09,1.0000000000E+00
5.5870838702E-06,2.2128092658E-09,4.6048807880E-09,1.0000000000E+00
5.5495889562E-06,2.1897559462E-09,4.5558754815E-09,1.0000000000E+00
5.5021974673E-06,2.1605955322E-09,4.4938880952E-09,1.0000000000E+00
5.4433451085E-06,2.1243710075E-09,4.4168842640E-09,1.0000000000E+00
5.3715560499E-06,2.0801772811E-09,4.3229400017E-09,1.0000000000E+00
5.2855482965E-06,2.0272270755E-09,4.2103817629E-09,1.0000000000E+00
5.1843479704E-06,1.9649219191E-09,4.0779373542E-09,1.0000000000E+00
5.0674027345E-06,1.8929223614E-09,3.9248851927E-09,1.0000000000E+00
4.9346829350E-06,1.8112104691E-09,3.7511871574E-09,1.0000000000E+00
4.7867585632E-06,1.7201373400E-09,3.5575895897E-09,1.0000000000E+00
4.6248411283E-06,1.6204489554E-09,3.3456782501E-09,1.0000000000E+00
4.4507820650E-06,1.5132852391E-09,3.1178763176E-09,1.0000000000E+00
4.2670231882E-06,1.4001495755E-09,2.8773795924E-09,1.0000000000E+00
4.0764995297E-06,1.2828489991E-09,2.6280293560E-09,1.0000000000E+00
3.9311372770E-06,1.1933531503E-09,2.4377846721E-09,5.0000000000E-01
3.8338048601E-06,1.1334280530E-09,2.3103996445E-09,5.0116450766E-01
3.7364151200E-06,1.0734676608E-09,2.1829395889E-09,5.0345776296E-01
3.6390269751E-06,1.0135082507E-09,2.0554816211E-09,5.0810801459E-01
3.5416445944E-06,9.5355238948E-10,1.9280311973E-09,5.1524725050E-01
3.4442777550E-06,8.9360609660E-10,1.8006011133E-09,5.2508532550E-01
3.3469445443E-06,8.3368050810E-10,1.6732150414E-09,5.3792604652E-01
3.2496747406E-06,7.7379395767E-10,1.5459119541E-09,5.5419213564E-01
3.1525141839E-06,7.1397466784E-10,1.4187518452E-09,5.7446315561E-01
3.0555305899E-06,6.5426432945E-10,1.2918233385E-09,5.9953330514E-01
2.9588214749E-06,5.9472298082E-10,1.1652540597E-09,6.3050100879E-01
2.8625252092E-06,5.3543581306E-10,1.0392251027E-09,6.6891159812E-01
2.7668367967E-06,4.7652288505E-10,9.1399168111E-10,7.1699283283E-01
2.6720309655E-06,4.1815334000E-10,7.8991334912E-10,7.7806159511E-01
2.5784969114E-06,3.6056679582E-10,6.6749947146E-10,8.5726678293E-01
2.4867922806E-06,3.0410658112E-10,5.4747987463E-10,9.6304619144E-01
2.3977303181E-06,2.4927339029E-10,4.3091890348E-10,1.1102594281E+00
2.3125272566E-06,1.9681602694E-10,3.1940831795E-10,1.3278219711E+00
2.2330663914E-06,1.4789398815E-10,2.1541290448E-10,1.6810153254E+00
2.1624066730E-06,1.0439059211E-10,1.2293610322E-10,2.3594561383E+00
2.1058498764E-06,6.9570007281E-11,4.8916679553E-11,4.3587892922E+00
2.0732274318E-06,4.9485195763E-11,6.2216421075E-12,5.9016713157E+00
2.0700000000E-06,4.7498147887E-11,1.9976998807E-12,1.0000000000E+02#Last Comment
